Id,choose
10246,0.039841534303918694
10247,0.08739513169312901
10248,0.23766541763463703
10249,0.2510320483713011
10250,0.01862149974961782
10251,0.001991560880887506
10252,0.17635472059818483
10253,0.008337991307511125
10254,0.017790879969788054
10255,0.0144114016668107
10256,0.17783469814661815
10257,0.007851109405599542
10258,0.023056572386064948
10259,0.0005420837874013676
10260,0.1379155477004947
10261,0.023688513673939853
10262,0.059206280300004056
10263,0.001924554328078572
10264,0.17228273040526224
10265,0.0073774471648763865
10266,0.017999985174519083
10267,0.160258529998946
10268,0.03131023748128244
10269,0.0004051600740535467
10270,0.052972756514649
10271,0.00116108954529331
10272,0.011133756172280414
10273,0.18146037519579739
10274,0.005384768574949107
10275,0.007173711493184344
10276,0.46458285199118293
10277,0.0005244080211162804
10278,0.06916664104572989
10279,0.1452364533446237
10280,0.18210825533819283
10281,0.08165663631662515
10282,0.13236261774166616
10283,0.03225710579085672
10284,0.03317232893891124
10285,0.3593028149684129
10286,0.023844198266976757
10287,0.11125262525940056
10288,0.009170244927096581
10289,0.02731578342474981
10290,0.48967159633113394
10291,0.07391640852838922
10292,0.0360369569581896
10293,0.21138836178741913
10294,0.0008769597955277223
10295,0.00953962524575903
10296,0.03286380090543294
10297,0.14830766931755054
10298,0.018302387142275958
10299,0.07130833200599816
10300,0.39300030690508053
10301,0.8659811140571513
10302,0.003427249403704675
10303,0.0105342400515879
10304,0.045281115402273676
10305,0.05385950184326629
10306,0.11336119647587596
10307,0.06163347527843497
10308,0.08412341811374624
10309,0.02869065952621031
10310,0.25956154524990166
10311,0.22437337944135868
10312,0.020000959384319332
10313,0.00034244458004428356
10314,0.04512146996882253
10315,0.05157992356522581
10316,0.06356188139387169
10317,0.01679376867581594
10318,0.07323896315604443
10319,0.027587623839988543
10320,0.15039347040341802
10321,0.04391505016692918
10322,0.041242425468843026
10323,0.028404995453514506
10324,0.0562949466027817
10325,0.1526068088654039
10326,0.18251953447689434
10327,0.014519544872204446
10328,0.05171800540960681
10329,0.4565623093877147
10330,0.050881855183496826
10331,0.059672629405759375
10332,0.15378605110383392
10333,0.019566597623249932
10334,0.0717218611376213
10335,0.33629169933530884
10336,0.39143528651941734
10337,0.5500245028040502
10338,0.06796771273910575
10339,0.07524194897675114
10340,0.0008636741226556772
10341,0.363197444937721
10342,0.05632453329022742
10343,0.045748536789944935
10344,0.20786155054909536
10345,0.16335957282337463
10346,0.0030051720202676087
10347,0.014813723982220042
10348,8.256780581893444e-05
10349,0.11287376660794418
10350,0.02648810796398713
10351,0.0543899050066691
10352,0.010686627938309429
10353,0.02062100044689244
10354,0.08524815284776328
10355,0.08797369414964208
10356,0.23602558261372847
10357,0.07655880907976094
10358,0.001337791191397724
10359,0.0307810404544861
10360,0.002784065387365997
10361,0.008568890680212262
10362,0.2651644379328195
10363,0.04178015772916367
10364,0.21672195865201857
10365,0.0289728723314948
10366,0.020051687027146527
10367,0.10057945885808117
10368,0.3109491006957144
10369,0.022563102906517234
10370,0.02017956404125866
10371,0.0330630111561519
10372,0.003296635394944612
10373,0.15625071140711988
10374,0.32769159707327844
10375,0.0025809331016496103
10376,0.0003277742196610278
10377,0.11302676150371146
10378,0.03568573836152351
10379,0.00914156934264138
10380,0.22284477854511567
10381,0.010886974198715559
10382,0.050496211458365046
10383,0.07192776097761415
10384,0.0612207805356712
10385,0.34416509785666344
10386,0.2516033618570257
10387,0.06789596416663761
10388,0.0010267818268077367
10389,0.08125422403660391
10390,0.23407877006913527
10391,0.02387316738975639
10392,0.0687801588117567
10393,0.46781384091246625
10394,0.0074094246049637965
10395,0.021121880408810117
10396,0.15252151973096872
10397,0.03494262428532878
10398,0.14529672898508283
10399,0.0017507297398404115
10400,0.11061560780615225
10401,0.03834970597349163
10402,0.2059191022798178
10403,0.04213793451450947
10404,0.28600902156846414
10405,0.004344810026010803
10406,0.24570361346680497
10407,0.001829103746312481
10408,0.005357974143999742
10409,0.0011018358574913284
10410,0.23017845170923795
10411,0.10967463905390973
10412,0.0004429161487300463
10413,0.10393978853940623
10414,0.0041814902461693405
10415,0.17689677534553624
10416,0.04524186920685563
10417,0.030270393987228812
10418,0.005224674017347341
10419,0.008522928480176946
10420,0.04854269925478814
10421,0.0002725657914015954
10422,0.06600543871715318
10423,0.15023425428712273
10424,0.12519425387581937
10425,0.16600223859334598
10426,0.011840538740185808
10427,0.00785310251006072
10428,0.1647943894942006
10429,0.01249583158432298
10430,0.0055112657074449815
10431,0.05115684085250235
10432,0.033058403855983944
10433,0.0001365400468390035
10434,0.03219272302005675
10435,0.004646014253081347
10436,0.2679504948645145
10437,0.21895921537679444
10438,0.07136939989525021
10439,0.0015737334267441542
10440,0.020347789719639672
10441,0.010451176909030696
10442,0.02232451154618435
10443,0.031754886521841746
10444,0.02479019153057267
10445,0.005287071587766143
10446,0.04018018787942075
10447,0.14929354399548803
10448,0.01083981669037859
10449,0.33737385425806987
10450,0.05161954004683987
10451,0.4029602961982608
10452,0.5783862186515105
10453,0.0016497501906645423
10454,0.20549544090512897
10455,0.010408687971788368
10456,0.008264905143204276
10457,0.05342697648727848
10458,0.39404886885185647
10459,0.03351774372430519
10460,0.03176038632562
10461,0.019710784395807035
10462,0.08593457677507345
10463,0.03016735634067917
10464,0.0018876238951839974
10465,0.6329688189872591
10466,0.13024147570330838
10467,0.049110232446381415
10468,0.021320735331321176
10469,0.015404997189933062
10470,0.031031646581256834
10471,0.07261380350222564
10472,0.1126150308411958
10473,0.038571137298787396
10474,0.0014902227157400933
10475,0.003002443446013796
10476,0.12898419793270485
10477,0.0038442413294606445
10478,0.008839760196705269
10479,0.252663802971663
10480,0.35074609676548146
10481,0.46794299106694925
10482,0.23710985507943008
10483,0.1295925569104904
10484,0.06453610258683806
10485,0.011393205732043502
10486,0.0016549047057033191
10487,0.12020913000560765
10488,0.05722993673776249
10489,0.3468585878459069
10490,0.20714399493745428
10491,0.1846156168409699
10492,0.018202082203242608
10493,0.0010609516500846823
10494,0.2971356439062894
10495,0.0043808335177888515
10496,0.003991576310545938
10497,0.008676998099966499
10498,0.28221362002892747
10499,0.0027408295208464026
10500,0.0008519161207558115
10501,0.006080443245452314
10502,0.6110985411776929
10503,0.011380327690028438
10504,0.7073291950579321
10505,0.24873928760609698
10506,0.04038500232983867
10507,0.18217253541152725
10508,0.012710867399275641
10509,0.03549973951685448
10510,0.16401902609378763
10511,0.0073933356579731595
10512,0.6962722566091859
10513,0.011031203221111568
10514,0.004727830408464582
10515,0.1208265325074146
10516,0.03884037728915387
10517,0.019405764337839228
10518,0.0014356394794790475
10519,0.03110061214261174
10520,0.026044861892402335
10521,0.012788852127126693
10522,0.009935991014516879
10523,0.3360495356107319
10524,0.0017504559668207833
10525,0.015512525998724819
10526,0.10198536089508144
10527,0.026353660328565398
10528,0.5870872223645801
10529,0.018909849504455765
10530,0.013303095174477968
10531,0.18205657802590555
10532,0.0264151132246656
10533,0.007474382906046802
10534,0.13336599209921066
10535,0.24295851464782423
10536,0.06174625018900297
10537,0.0055201505591306104
10538,0.019917212439683214
10539,0.0014356394794790475
10540,0.37394054518324543
10541,0.019505154680994046
10542,0.7096463321872367
10543,0.046669426935136524
10544,0.17854238284701976
10545,0.021547839480476987
10546,0.3266913987772278
10547,0.3980155577604897
10548,0.025514653148738214
10549,0.06027513051379688
10550,0.02392504861853984
10551,0.32469982882500315
10552,0.000803340468074689
10553,0.04122220017100028
10554,0.051610006255990805
10555,0.00043685066541705926
10556,0.003253145319455001
10557,0.03300655962817869
10558,0.11275096602814015
10559,0.10709886445255282
10560,0.03662638620507664
10561,0.31502795239547604
10562,0.011729106511868268
10563,0.0025395142704708468
10564,0.08753865408253068
10565,0.017912946480060588
10566,0.03787299664876739
10567,0.04975616264612797
10568,0.060375321628334894
10569,0.04325332844163604
10570,0.5787539591825619
10571,0.14828200935086128
10572,0.008374381132372486
10573,0.0010352316587896662
10574,0.021369755938366514
10575,0.3527803118770336
10576,0.0020631087673213754
10577,0.0474328358310014
10578,0.02539895809098318
10579,0.016287568512425837
10580,0.05526101400489792
10581,0.047633514551257035
10582,0.10080167554950434
10583,0.18797516219777113
10584,0.0032586598847740714
10585,2.8636448453908662e-06
10586,0.01257758648081259
10587,0.1225151415330883
10588,0.020175692853143405
10589,0.5043765286772601
10590,0.05210963938977982
10591,0.01148457811619779
10592,0.07455045363763686
10593,0.0012721002700084526
10594,0.04778445826917243
10595,0.01651036090754931
10596,0.020130268630125375
10597,0.2243838580011875
10598,0.10952724180235378
10599,0.0005311961628197874
10600,0.07177762635710187
10601,0.008155994709075874
10602,0.010102249578972437
10603,0.10398880558058012
10604,0.0025224661371284645
10605,0.08902180835177863
10606,0.10543057566583587
10607,0.04337321981681191
10608,0.0005649541411730262
10609,0.05750532173048523
10610,0.05010505515532823
10611,0.047580269188838495
10612,0.0008970536933481144
10613,0.0029479120252315074
10614,0.024762389761641624
10615,0.0061930205130809836
10616,0.11508402188775471
10617,0.3248753204730231
10618,0.004769622157555133
10619,0.0005609132093061178
10620,0.014656858050377449
10621,0.1403861761142314
10622,0.08162724851469196
10623,0.08840176738388544
10624,0.00020697401522840855
10625,0.06882966474612474
10626,0.0076677225204399594
10627,0.0031003857460602364
10628,0.18861028344600275
10629,0.0674692962402253
10630,0.0013739884668878084
10631,0.023626070694633298
10632,0.5558063724397007
10633,0.09631060505405685
10634,0.03944247352299842
10635,0.015805475250408384
10636,0.0074511346101058295
10637,0.06489276867578679
10638,0.0704519425133388
10639,0.0005410072621783376
10640,0.06591782964228475
10641,0.09264398217955305
10642,0.019773816246702804
10643,5.119567829384176e-06
10644,0.04240555893637953
10645,0.01255200734780139
10646,0.2296725610603361
10647,0.06043641286977256
10648,0.019036827342530163
10649,0.0424767929418627
10650,0.08900191429204067
10651,0.08387459422376782
10652,5.774298869037496e-05
10653,0.1061627126097453
10654,0.011516164269406642
10655,0.0930362512517922
10656,0.5304757050047834
10657,0.06421675642876608
10658,0.028607335420113573
10659,0.23687920685687175
10660,0.06244480897682993
10661,0.11156659972006888
10662,0.2752104681137008
10663,0.40346049033719045
10664,0.012751795953493376
10665,0.11884992301325362
10666,0.22336241247408992
10667,0.166938489570051
10668,0.036080892564563226
10669,0.01595862834152004
10670,0.05099091565352534
10671,0.21550526475262344
10672,0.13073329170498368
10673,0.01669381717804101
10674,0.051269042728719225
10675,0.16034159107096643
10676,0.10383890244229209
10677,0.039060451385429455
10678,0.0014309864299621145
10679,0.07935943472225493
10680,0.010234211998506798
10681,0.1554607118846314
10682,0.03258653959647529
10683,0.0015378797870050202
10684,0.016821591666497597
10685,0.34271570302031606
10686,0.002356853651729239
10687,0.08688022044868328
10688,0.13671354518966689
10689,0.11408991172386852
10690,0.1998971575542326
10691,0.26725852790994736
10692,0.010608618169051773
10693,0.07871690367489807
10694,0.02644934025470712
10695,0.07907828987133982
10696,0.09375193748603111
10697,0.048394125565058475
10698,0.0021505413142736025
10699,0.08215757866376835
10700,0.01939336646267938
10701,0.30836125316774987
10702,0.0008197962489213682
10703,0.006510402873430756
10704,0.010989944089745601
10705,0.00016520985672119153
10706,0.27436333495652304
10707,0.10905553029096568
10708,0.057920655155451285
10709,0.0024364885899188977
10710,0.07660369513354028
10711,0.013191977527630771
10712,0.4697627816918633
10713,0.13503865508579635
10714,0.0017716868518901502
10715,0.007904346775597077
10716,0.10387271050334668
10717,0.017068855518966794
10718,0.1337782266382285
10719,0.011997328874713886
10720,0.02089898160446013
10721,0.21471159909831597
10722,0.32023995175622555
10723,0.1453908636771119
10724,0.09945505185810283
10725,0.023203993075772044
10726,0.0015722548865337862
10727,0.0014513404706292508
10728,0.1822773192596414
10729,0.11309212554100789
10730,0.026710248775465142
10731,0.1104268777280055
10732,0.0202022971939913
10733,0.029763708340190986
10734,0.12268782873605837
10735,0.2577181601264193
10736,0.7758645272996703
10737,0.3661134234148439
10738,0.018721092898665366
10739,0.11804393340303121
10740,0.057740706721071115
10741,0.10109354653354569
10742,0.044655120406215464
10743,0.005318488954358962
10744,0.011399799489410459
10745,0.6560385556633083
10746,0.12987364682174982
10747,0.012576049753270478
10748,0.023368386151196484
10749,0.3599660038630329
10750,0.004761636637843777
10751,0.033709160637348023
10752,0.003950844623884756
10753,0.007345244563614639
10754,0.012880250665976131
10755,0.1398707915218813
10756,0.055919432710651425
10757,0.20062665521363868
10758,0.3594966018102143
10759,0.292170014061515
10760,0.007875171505361886
10761,0.041665921561057126
10762,0.26416350776351327
10763,0.30391555982912977
10764,0.011264723236115277
10765,0.1440063358579257
10766,0.12341002573467338
10767,0.028826708261877762
10768,0.5218748268035591
10769,0.06500265328781551
10770,0.5333310629155698
10771,0.014613528122562365
10772,0.3404880874944637
10773,0.3251128212023442
10774,0.05926667076124013
10775,0.11286748288638075
10776,0.03137603976772506
10777,0.08815359490740679
10778,0.013576485688417628
10779,0.32570385999935414
10780,0.7611529435215038
10781,0.2583308663555898
10782,0.003391588465401134
10783,0.46100961232835597
10784,0.024003213725256434
10785,0.003731842290557114
10786,0.005998279103734787
10787,0.05011664348912352
10788,0.4111073462818134
10789,0.028480018562538005
10790,0.0007091588001487842
10791,0.0009502871800908166
10792,0.001263866268874162
10793,0.22550805261911613
10794,0.1864909775945029
10795,0.056914663588914394
10796,0.06653626683750365
10797,0.03457902760883949
10798,0.43421777580797943
10799,0.018575456674720287
10800,0.26194042577615306
10801,0.18114432767917585
10802,0.004972426263049878
10803,0.03641331090391482
10804,0.6022574501647076
10805,0.0017099738771006797
10806,0.02596725075193254
10807,0.01876899965665976
10808,0.005924362838839778
10809,0.02113243308921073
10810,0.05043102627068101
10811,0.03521593478692752
10812,0.04723907993989578
10813,0.0013047398221969328
10814,0.044032914600378725
10815,0.17810376007624804
10816,0.01965096587120041
10817,0.48731403744174784
10818,0.09421926464747082
10819,0.007969084020456296
10820,0.03845133081859617
10821,0.28801135199906014
10822,0.05276757418501892
10823,0.007825699885052802
10824,0.031423896442280455
10825,0.001113827727082481
10826,0.012033730062409915
10827,0.37500619922927747
10828,0.02588144301022135
10829,0.4464847708326758
10830,0.0027004435076426045
10831,0.11878015193800434
10832,0.0790988757535264
10833,0.02443860342316306
10834,0.002085517653152295
10835,0.0007240032102414759
10836,0.011413577662944072
10837,0.019535692362938204
10838,0.4141724189013286
10839,0.06069742591995605
10840,0.13153125064077553
10841,0.15688684877981313
10842,0.01888990762968991
10843,0.27713544366407294
10844,0.013726876548756936
10845,0.0009185843970154706
10846,0.008081479331143022
10847,0.6483657567582568
10848,0.07152832898754247
10849,0.018111670659354106
10850,0.18731097753983297
10851,0.012888944549125364
10852,0.13655528860853958
10853,0.012501049321015352
10854,0.13196029757770258
10855,0.0003173065179967541
10856,0.012959278208445172
10857,0.034384049377584144
10858,0.016166290044577182
10859,0.07461757444975735
10860,0.0001607086480750349
10861,0.00033275377280606505
10862,0.0010302895864969298
10863,0.003199150447590964
10864,0.039164775685588175
10865,0.12426475065937823
10866,0.036861705636414596
10867,0.05297725749946139
10868,0.005690618174683204
10869,0.1468678171427464
10870,0.0335362313120816
10871,0.04792892642005277
10872,0.28537440786373675
10873,0.13513591692239402
10874,0.01481575735329414
10875,0.011604414080374747
10876,0.002869349134990735
10877,0.08397728762643514
10878,0.15033253569037155
10879,0.12275731979249646
10880,0.029019679212716403
10881,0.13171283051668667
10882,0.23999401162811743
10883,0.1005042126908676
10884,0.017158853988370113
10885,0.05626258565910661
10886,0.18209810219656983
10887,0.3241167958606842
10888,0.039311706539397855
10889,0.004398275609378812
10890,0.009036343336727053
10891,0.24240208104565414
10892,0.16505497256954557
10893,0.04133848887848231
10894,0.002040253887312417
10895,0.005585106874928071
10896,0.22301489602488023
10897,0.06720573040167484
10898,0.2692101623814243
10899,0.02908179812386504
10900,0.020909311315002062
10901,0.5895206473009483
10902,0.23917926539237053
10903,0.034395903747149986
10904,0.031621866402357084
10905,0.029628742616949325
10906,0.0014585572823708583
10907,0.45093403722403447
10908,0.06053017913011951
10909,0.03654584786860313
10910,0.007455253467654402
10911,0.24886434855916037
10912,0.1823006714019323
10913,0.13010932282069368
10914,0.008492503298265569
10915,0.4788286178433623
10916,0.02670143596486926
10917,0.09664423376186566
10918,0.07684246661312197
10919,0.02322143376104767
10920,0.11457448768197503
10921,0.013153999206343093
10922,0.012362624843763643
10923,0.05017218391590859
10924,0.03409471709369388
10925,0.030404037088687882
10926,0.0007508638440869911
10927,0.55280475694099
10928,0.19495439691968486
10929,0.03405348122970408
10930,0.001506499041983538
10931,0.01713952478350982
10932,0.04705394098988395
10933,0.021737343047514856
10934,0.009967880864843638
10935,0.22037178971882468
10936,0.016147837071370044
10937,0.02387316738975639
10938,0.038276913512391444
10939,0.023888365362494578
10940,0.0018772884394082149
10941,0.00868634971183876
10942,0.04173209227362117
10943,0.3453618927101379
10944,0.1270465254672542
10945,0.06373103422526714
10946,0.016442422586109135
10947,0.07710780860574146
10948,0.017586638466473837
10949,0.10663199714843741
10950,0.0616003626423834
10951,0.009863994118872876
10952,0.07297952823484662
10953,0.8909057791860573
10954,0.48224576856657714
10955,0.005047482800519437
10956,0.0024311929849109184
10957,0.0016672635996070107
10958,0.004489908065806547
10959,0.006616626691586496
10960,0.05696472374064723
10961,0.38476767098336867
10962,0.08813379226147763
10963,0.3988728880293764
10964,0.14486764704868488
10965,0.22969192211383072
10966,0.0021140617138255343
10967,0.0009888954994445851
10968,0.3491018886698574
10969,0.0050185749463115695
10970,0.161680254367742
10971,0.012806415599795165
10972,0.05256504010673553
10973,0.049723263566050925
10974,0.09828534475215134
10975,0.0034710439923750923
10976,0.03831885556443417
10977,0.0031151414197762924
10978,0.39225332113076034
10979,0.3558875387604183
10980,0.13983553883621125
10981,0.05834117225525758
10982,0.0435750454799494
10983,0.03323473126855257
10984,0.0367372948209282
10985,0.08218433498130653
10986,0.004560974697251695
10987,0.007406104040354833
10988,0.0008077547818548728
10989,0.19040890672973215
10990,0.0006444805797466139
10991,0.005332861050055335
10992,0.0015026419242523956
10993,0.1365142156298482
10994,0.03549936682944883
10995,0.26430510097203647
10996,0.16947708181465462
10997,0.263660146392037
10998,0.004335337178098526
10999,0.01323507168003134
11000,0.003660803457104989
11001,0.007036131522176553
11002,0.04691708828695663
11003,0.0159023053518131
11004,0.05255763913739685
11005,0.39175341474329134
11006,0.0005342368802081422
11007,0.1295928650618677
11008,0.04254146192939871
11009,0.07693928696909304
11010,0.02875849691087542
11011,0.09808630607142145
11012,0.04862705555896899
11013,0.00950895649662087
11014,0.08552749560951171
11015,0.00035296437573188315
11016,0.022114297665913905
11017,0.10173633828806426
11018,0.040058647992164485
11019,0.22312087331620759
11020,0.04330730056537256
11021,0.011721939602694386
11022,0.04009331649200193
11023,0.008027274139574174
11024,0.16880052555864053
11025,0.003129348608038749
11026,0.021317013236359875
11027,0.021130284385340016
11028,0.10708741727468778
11029,0.010322402280473696
11030,0.03415690946425971
11031,0.003994810412198456
11032,0.0987349290104706
11033,0.1852768843617983
11034,0.03473605265634514
11035,0.09180812407004225
11036,0.0021204901663650806
11037,0.13614017660640357
11038,0.21929690187917156
11039,0.6287747918342924
11040,0.5930295930712569
11041,0.004852459493198355
11042,0.4018733008751501
11043,0.022533015141016056
11044,0.024255602183188552
11045,0.03355794683879234
11046,0.07372719919014836
11047,0.0010217314422421447
11048,0.1962228134713421
11049,0.013840208957892302
11050,0.011919832122550943
11051,0.0015453613469404194
11052,0.019006365421813904
11053,0.1251364042289064
11054,0.07644223320458693
11055,0.0783305099780548
11056,0.002062548997807712
11057,3.9120452603220715e-05
11058,0.04511873970599723
11059,0.16828353210410663
11060,0.012087319534981824
11061,0.20754059556395488
11062,0.014510580119199461
11063,0.029828745192938377
11064,0.032850627835876965
11065,0.03728381407352134
11066,0.023697556321176764
11067,0.016822925269606506
11068,0.1418574647672475
11069,0.00020812447603072256
11070,0.040450663109498755
11071,0.03531545461656871
11072,0.053438467378427584
11073,0.03188638190344566
11074,0.06751001110024633
11075,0.04405461488364361
11076,0.06329266662800312
11077,0.04610939952850866
11078,0.01597577746464605
11079,0.0004779680313136896
11080,0.01601631811609381
11081,0.0008630844628630902
11082,0.00270354687766425
11083,0.027692436119854513
11084,0.044860577903374894
11085,0.002122206041764992
11086,0.03564923484972754
11087,0.04794918071963909
11088,0.0006885908065793835
11089,0.013713661914649768
11090,0.022310330105982545
11091,0.017195443351901582
11092,0.22168365563234144
11093,0.1346707808310965
11094,0.06741746432076118
11095,0.12319930223074126
11096,0.0806098270081792
11097,0.3790697593744403
11098,0.009791970086614593
11099,0.06538342035373639
11100,0.04846274411764387
11101,0.0412985045016861
11102,0.0013699099375168863
11103,0.041193160961295015
11104,0.006034770512926718
11105,0.0035097978106209834
11106,0.016903812989478996
11107,0.009830444183055924
11108,0.1319897201882018
11109,0.08741405067916792
11110,0.4467049287263159
11111,0.005004700203843434
11112,0.003215988800799711
11113,0.004899346390070024
11114,0.11912000756017634
11115,0.023554939710756808
11116,0.04285819871709486
11117,0.07442202390768728
11118,0.023192916857107823
11119,0.04805338632311254
11120,0.03537289860833857
11121,0.06360410125196457
11122,0.3758260212856965
11123,0.030762644111071328
11124,0.022395620389397592
11125,0.15448009710684252
11126,0.031004318428411944
11127,0.21826074872251214
11128,0.02385210164221409
11129,0.08537134491296962
11130,0.009187123369780276
11131,0.002155783904355351
11132,0.0021446085302360618
11133,0.015023458118677025
11134,0.03677547763803444
11135,0.06250261200152622
11136,0.08731580611031801
11137,0.30684549024706187
11138,8.500662006321295e-05
11139,0.0655343943625379
11140,0.03920557568495378
11141,0.002264068935681588
11142,0.03462194104405414
11143,0.11252323936742832
11144,0.011800014241112933
11145,0.39312284408679005
11146,0.0007757358913966716
11147,0.03789220063809553
11148,0.02521804111133068
11149,0.0967016037107058
11150,0.0017981877226026372
11151,0.1400828995977007
11152,0.003388915731238604
11153,0.39224677065524166
11154,0.004355094017654122
